step,sim_time_sec,scenario_id,system_type,run_id,random_seed,arrival_rate,queue_length,completed_tasks,active_cores,batch_size,cw_computational_intensity,dw_data_volume_intensity,vr_utilization_variability,wci_index,cpu_utilization_pct,memory_utilization_pct,throughput_tasks_sec,step_overhead_sec,cumulative_overhead_sec
43,51.15,S3,SAMCS,2,1002,55,0,1414,16,32,0.5833,0.5277,0.2455,0.4963,10.54,16.03,55,0.015,8.16
44,52.16,S3,SAMCS,2,1002,43,0,1457,16,32,0.5174,0.4897,0.1436,0.4329,6.51,15.31,43,0.015,8.175
45,53.18,S3,SAMCS,2,1002,47,0,1504,16,32,0.5283,0.49,0.1907,0.4474,7.55,15.39,47,0.015,8.19
46,54.19,S3,SAMCS,2,1002,40,0,1544,16,32,0.5101,0.488,0.1111,0.4226,5,15.49,40,0.015,8.205
47,55.21,S3,SAMCS,2,1002,51,0,1595,16,32,0.5668,0.497,0.1472,0.4584,6.75,15.78,51,0.015,8.22
48,56.22,S3,SAMCS,2,1002,46,0,1641,16,32,0.4964,0.4811,0.2433,0.4404,5,15.31,46,0.015,8.235
49,57.24,S3,SAMCS,2,1002,51,0,1692,16,32,0.5122,0.4994,0.1913,0.4436,5.81,15.5,51,0.015,8.25
50,58.25,S3,SAMCS,2,1002,40,0,1732,16,32,0.4969,0.48,0.1656,0.4247,5,15.31,40,0.015,8.265
51,59.27,S3,SAMCS,2,1002,52,0,1784,16,32,0.4823,0.5085,0.1362,0.4222,9.59,15.74,52,0.015,8.28
52,60.28,S3,SAMCS,2,1002,44,0,1828,16,32,0.534,0.4603,0.1454,0.4305,5,15.29,44,0.015,8.295
53,61.3,S3,SAMCS,2,1002,50,0,1878,16,32,0.5472,0.5289,0.1215,0.4557,8.44,15.89,50,0.015,8.31
54,62.31,S3,SAMCS,2,1002,45,0,1923,16,32,0.5069,0.4867,0.1895,0.4364,7.66,15.4,45,0.015,8.325
55,63.33,S3,SAMCS,2,1002,44,0,1967,16,32,0.5087,0.4641,0.1538,0.4221,5.6,14.97,44,0.015,8.34
56,64.34,S3,SAMCS,2,1002,48,0,2015,16,32,0.463,0.483,0.2036,0.4181,11.65,15.23,48,0.015,8.355
57,65.36,S3,SAMCS,2,1002,52,0,2067,16,32,0.5247,0.5113,0.1571,0.4465,5,15.63,52,0.015,8.37
58,66.37,S3,SAMCS,2,1002,71,0,2138,16,24,0.8548,0.8603,0.1889,0.7236,10.64,20.65,71,0.315,8.685
59,67.69,S3,SAMCS,2,1002,81,0,2219,16,24,0.9264,0.8408,0.2043,0.752,13.22,19.98,81,0.015,8.7
60,68.7,S3,SAMCS,2,1002,84,0,2303,16,24,0.8381,0.8751,0.1724,0.7179,12.36,20.64,84,0.015,8.715
61,69.72,S3,SAMCS,2,1002,95,0,2398,16,24,0.9066,0.8552,0.1445,0.7362,12.82,20.43,95,0.015,8.73
62,70.73,S3,SAMCS,2,1002,80,0,2478,16,16,0.8574,0.8466,0.1699,0.7161,14.58,20.57,80,0.315,9.045
63,72.05,S3,SAMCS,2,1002,81,0,2559,16,16,1,0.8568,0.2025,0.7904,8.6,20.73,81,0.015,9.06
64,73.06,S3,SAMCS,2,1002,95,0,2654,16,16,0.8701,0.8758,0.2064,0.7394,18.33,20.74,95,0.015,9.075
65,74.08,S3,SAMCS,2,1002,70,0,2724,16,16,0.848,0.8544,0.2214,0.7249,10.92,20.6,70,0.015,9.09
66,75.09,S3,SAMCS,2,1002,97,0,2821,16,16,0.8626,0.8098,0.2317,0.718,17.37,19.98,97,0.015,9.105
67,76.11,S3,SAMCS,2,1002,80,0,2901,16,16,1,0.8431,0.291,0.8033,13.02,20.19,80,0.015,9.12
68,77.12,S3,SAMCS,2,1002,82,0,2983,16,16,0.8805,0.8486,0.2156,0.7364,11,20.55,82,0.015,9.135
69,78.14,S3,SAMCS,2,1002,89,0,3072,16,16,0.9825,0.8717,0.2842,0.804,10.74,20.9,89,0.015,9.15
70,79.15,S3,SAMCS,2,1002,63,0,3135,16,16,0.8601,0.8539,0.1942,0.7248,10.88,20.26,63,0.015,9.165
71,80.17,S3,SAMCS,2,1002,87,0,3222,16,16,0.8409,0.8475,0.1853,0.7121,14.59,20.43,87,0.015,9.18
72,81.18,S3,SAMCS,2,1002,87,0,3309,16,16,0.8943,0.8677,0.1834,0.7428,12.76,20.71,87,0.015,9.195
73,82.2,S3,SAMCS,2,1002,97,0,3406,16,16,0.8793,0.8578,0.1864,0.7332,16.67,20.58,97,0.015,9.21
74,83.21,S3,SAMCS,2,1002,76,0,3482,16,16,0.8669,0.8599,0.22,0.7351,14.41,20.29,76,0.015,9.225
75,84.23,S3,SAMCS,2,1002,92,0,3574,16,16,0.9105,0.8447,0.2471,0.7548,16.91,20.36,92,0.015,9.24
76,85.24,S3,SAMCS,2,1002,100,0,3674,16,16,0.9437,0.829,0.2743,0.7697,12.42,20.23,100,0.015,9.255
77,86.26,S3,SAMCS,2,1002,78,0,3752,16,16,0.9103,0.8453,0.1693,0.7394,8.61,20.15,78,0.015,9.27
78,87.27,S3,SAMCS,2,1002,87,0,3839,16,16,0.8734,0.8163,0.1664,0.712,13.05,19.89,87,0.015,9.285
79,88.29,S3,SAMCS,2,1002,82,0,3921,16,16,0.8761,0.8551,0.1844,0.7304,14.97,20.44,82,0.015,9.3
80,89.3,S3,SAMCS,2,1002,80,0,4001,16,16,0.8357,0.8371,0.2483,0.7187,9.61,20.22,80,0.015,9.315
0,0,S3,BASELINE,3,1003,28,0,28,4,32,0.217,0.1998,0.2959,0.2268,14.68,11.21,28,0,0
1,1,S3,BASELINE,3,1003,24,0,52,4,32,0.1591,0.2517,0.1431,0.1883,16.75,12.07,24,0,0
2,2,S3,BASELINE,3,1003,28,0,80,4,32,0.239,0.224,0.2115,0.2282,14.07,12.05,28,0,0
3,3,S3,BASELINE,3,1003,18,0,98,4,32,0.1963,0.2101,0.1855,0.199,10.85,11.63,18,0,0
4,4,S3,BASELINE,3,1003,18,0,116,4,32,0.1892,0.1946,0.2386,0.201,12.88,11.48,18,0,0
5,5,S3,BASELINE,3,1003,23,0,139,4,32,0.2063,0.1864,0.1734,0.1928,9.7,11.32,23,0,0
6,6,S3,BASELINE,3,1003,21,0,160,4,32,0.2358,0.1979,0.2207,0.2195,9.27,11.55,21,0,0
7,7,S3,BASELINE,3,1003,21,0,181,4,32,0.2143,0.2005,0.1577,0.1982,11.66,11.57,21,0,0
8,8,S3,BASELINE,3,1003,26,0,207,4,32,0.219,0.2373,0.1691,0.2154,15.57,11.95,26,0,0
9,9,S3,BASELINE,3,1003,21,0,228,4,32,0.2161,0.2263,0.2483,0.2261,11.16,11.82,21,0,0
10,10,S3,BASELINE,3,1003,20,0,248,4,32,0.2542,0.2189,0.2134,0.2337,12.71,11.54,20,0,0
11,11,S3,BASELINE,3,1003,17,0,265,4,32,0.2197,0.2385,0.1663,0.2156,10.25,11.79,17,0,0
12,12,S3,BASELINE,3,1003,18,0,283,4,32,0.273,0.211,0.2373,0.2441,10.64,11.37,18,0,0
13,13,S3,BASELINE,3,1003,18,0,301,4,32,0.2179,0.2077,0.171,0.2049,13.21,11.57,18,0,0
14,14,S3,BASELINE,3,1003,21,0,322,4,32,0.218,0.1868,0.1882,0.2011,11.61,11.07,21,0,0
15,15,S3,BASELINE,3,1003,18,0,340,4,32,0.1961,0.202,0.1833,0.1956,8.92,11.73,18,0,0
16,16,S3,BASELINE,3,1003,18,0,358,4,32,0.2357,0.1825,0.1847,0.2069,13.37,11.22,18,0,0
17,17,S3,BASELINE,3,1003,19,0,377,4,32,0.2029,0.2039,0.174,0.1975,11.06,11.42,19,0,0
18,18,S3,BASELINE,3,1003,31,0,408,4,32,0.2546,0.1828,0.1697,0.2125,18.92,11.35,31,0,0
19,19,S3,BASELINE,3,1003,14,0,422,4,32,0.2402,0.2168,0.1312,0.2102,7.63,11.93,14,0,0
20,20,S3,BASELINE,3,1003,21,0,443,4,32,0.182,0.2071,0.1387,0.1821,12.41,11.68,21,0,0
21,21,S3,BASELINE,3,1003,16,0,459,4,32,0.232,0.2104,0.2327,0.2246,10.48,11.7,16,0,0
22,22,S3,BASELINE,3,1003,19,0,478,4,32,0.2474,0.2092,0.2703,0.2386,13.88,11.69,19,0,0
23,23,S3,BASELINE,3,1003,24,0,502,4,32,0.2498,0.2301,0.2302,0.239,15.49,11.92,24,0,0
24,24,S3,BASELINE,3,1003,17,0,519,4,32,0.2422,0.1797,0.1912,0.2101,9.24,11.46,17,0,0
25,25,S3,BASELINE,3,1003,20,0,539,4,32,0.2532,0.1743,0.1653,0.208,9.64,11.19,20,0,0
26,26,S3,BASELINE,3,1003,26,0,565,4,32,0.1972,0.1802,0.1887,0.1896,15.17,11.32,26,0,0
27,27,S3,BASELINE,3,1003,17,0,582,4,32,0.2115,0.1896,0.1609,0.1937,7.18,11.3,17,0,0
28,28,S3,BASELINE,3,1003,53,0,635,4,32,0.5082,0.4941,0.2388,0.4494,31.29,15.48,53,0,0
29,29,S3,BASELINE,3,1003,58,0,693,4,32,0.488,0.4976,0.2004,0.4338,32.4,15.61,58,0,0
30,30,S3,BASELINE,3,1003,36,0,729,4,32,0.4531,0.4587,0.308,0.426,18.64,15.07,36,0,0
31,31,S3,BASELINE,3,1003,46,0,775,4,32,0.5498,0.5007,0.2052,0.4637,22.65,15.68,46,0,0
32,32,S3,BASELINE,3,1003,43,0,818,4,32,0.5306,0.4716,0.2726,0.4583,23.51,15.4,43,0,0
33,33,S3,BASELINE,3,1003,49,0,867,4,32,0.5148,0.4865,0.2203,0.446,31.72,15.39,49,0,0
34,34,S3,BASELINE,3,1003,58,0,925,4,32,0.4776,0.4912,0.2811,0.4431,32.39,15.56,58,0,0
35,35,S3,BASELINE,3,1003,58,0,983,4,32,0.5117,0.4954,0.2383,0.4513,33.36,15.67,58,0,0
36,36,S3,BASELINE,3,1003,37,0,1020,4,32,0.5054,0.4768,0.1473,0.4238,17.67,15.38,37,0,0
37,37,S3,BASELINE,3,1003,57,0,1077,4,32,0.4866,0.5289,0.2702,0.4581,32.67,16.05,57,0,0
38,38,S3,BASELINE,3,1003,54,0,1131,4,32,0.5,0.4997,0.1792,0.4357,30.84,15.59,54,0,0
39,39,S3,BASELINE,3,1003,51,0,1182,4,32,0.5181,0.5277,0.2137,0.4606,30.85,16.2,51,0,0
40,40,S3,BASELINE,3,1003,69,0,1251,4,32,0.5457,0.492,0.3018,0.4781,41.18,15.32,69,0,0
41,41,S3,BASELINE,3,1003,44,0,1295,4,32,0.5133,0.4854,0.2361,0.4481,27.54,15.47,44,0,0
42,42,S3,BASELINE,3,1003,49,0,1344,4,32,0.5432,0.51,0.3102,0.485,29,15.75,49,0,0
43,43,S3,BASELINE,3,1003,49,0,1393,4,32,0.4526,0.5157,0.2585,0.4359,29.09,15.85,49,0,0
44,44,S3,BASELINE,3,1003,40,0,1433,4,32,0.51,0.4927,0.1985,0.4416,22.79,15.68,40,0,0
45,45,S3,BASELINE,3,1003,43,0,1476,4,32,0.5592,0.527,0.1963,0.4754,22.22,16.01,43,0,0
46,46,S3,BASELINE,3,1003,48,0,1524,4,32,0.5198,0.4664,0.2935,0.4559,26.53,15.09,48,0,0
47,47,S3,BASELINE,3,1003,46,0,1570,4,32,0.5225,0.5052,0.2786,0.4677,25.15,15.7,46,0,0
48,48,S3,BASELINE,3,1003,57,0,1627,4,32,0.5685,0.4978,0.2156,0.4732,32.25,15.65,57,0,0
49,49,S3,BASELINE,3,1003,50,0,1677,4,32,0.4976,0.4967,0.325,0.4628,29.11,15.64,50,0,0
50,50,S3,BASELINE,3,1003,49,0,1726,4,32,0.5175,0.5075,0.2338,0.4573,26.65,15.93,49,0,0
51,51,S3,BASELINE,3,1003,51,0,1777,4,32,0.5467,0.5395,0.2788,0.4906,27.67,16.22,51,0,0
52,52,S3,BASELINE,3,1003,52,0,1829,4,32,0.5511,0.5074,0.2505,0.4757,30.41,15.75,52,0,0
53,53,S3,BASELINE,3,1003,49,0,1878,4,32,0.5235,0.4634,0.2952,0.4568,31.77,15.06,49,0,0
54,54,S3,BASELINE,3,1003,53,0,1931,4,32,0.5534,0.473,0.1866,0.4519,28.27,15.22,53,0,0
55,55,S3,BASELINE,3,1003,52,0,1983,4,32,0.5171,0.5139,0.2504,0.4626,32.05,15.99,52,0,0
56,56,S3,BASELINE,3,1003,34,0,2017,4,32,0.7744,0.5091,0.2157,0.5698,18.11,15.66,34,0,0
57,57,S3,BASELINE,3,1003,46,0,2063,4,32,0.4733,0.4709,0.2476,0.4273,25.31,15.32,46,0,0
58,58,S3,BASELINE,3,1003,89,0,2152,4,32,0.8712,0.8332,0.2413,0.7319,47.54,20.21,89,0,0
59,59,S3,BASELINE,3,1003,89,0,2241,4,32,0.8858,0.8627,0.2965,0.7599,50.7,20.81,89,0,0
60,60,S3,BASELINE,3,1003,99,0,2340,4,32,0.9203,0.8481,0.3934,0.7897,53.93,20.22,99,0,0
61,61,S3,BASELINE,3,1003,86,0,2426,4,32,0.9185,0.8719,0.3782,0.7941,50.88,20.82,86,0,0
62,62,S3,BASELINE,3,1003,97,0,2523,4,32,1,0.8724,0.3514,0.8256,57.67,20.79,97,0,0
63,63,S3,BASELINE,3,1003,79,0,2602,4,32,0.9072,0.8546,0.286,0.7645,41.4,20.53,79,0,0
64,64,S3,BASELINE,3,1003,91,0,2693,4,32,0.8602,0.8618,0.3313,0.755,48.13,20.63,91,0,0
65,65,S3,BASELINE,3,1003,89,0,2782,4,32,0.8938,0.8593,0.2879,0.7606,49.42,20.71,89,0,0
66,66,S3,BASELINE,3,1003,98,0,2880,4,32,0.8511,0.839,0.312,0.739,57.2,20.24,98,0,0
67,67,S3,BASELINE,3,1003,85,0,2965,4,32,0.8981,0.8217,0.2923,0.7502,51.67,20.3,85,0,0
68,68,S3,BASELINE,3,1003,95,0,3060,4,32,1,0.8026,0.2906,0.789,56.43,19.7,95,0,0
69,69,S3,BASELINE,3,1003,83,0,3143,4,32,0.846,0.8031,0.3747,0.7367,48.09,20.01,83,0,0
70,70,S3,BASELINE,3,1003,92,0,3235,4,32,1,0.8571,0.2685,0.8037,51.26,20.71,92,0,0
71,71,S3,BASELINE,3,1003,73,0,3308,4,32,0.8242,0.8634,0.4185,0.7568,41.32,20.65,73,0,0
72,72,S3,BASELINE,3,1003,96,0,3404,4,32,0.8178,0.8731,0.2717,0.7279,55.9,20.85,96,0,0
73,73,S3,BASELINE,3,1003,100,0,3504,4,32,0.8368,0.8332,0.2897,0.7261,57.24,20.01,100,0,0
74,74,S3,BASELINE,3,1003,69,0,3573,4,32,0.9131,0.9067,0.2742,0.7831,38.03,21.25,69,0,0
75,75,S3,BASELINE,3,1003,85,0,3658,4,32,0.9266,0.8624,0.2618,0.7711,49.66,20.43,85,0,0
76,76,S3,BASELINE,3,1003,85,0,3743,4,32,0.9355,0.8318,0.2823,0.7686,47.87,20.33,85,0,0
77,77,S3,BASELINE,3,1003,91,0,3834,4,32,0.8544,0.8315,0.3413,0.7438,51.78,19.96,91,0,0
78,78,S3,BASELINE,3,1003,87,0,3921,4,32,0.8835,0.8589,0.3646,0.7711,49.57,20.55,87,0,0
79,79,S3,BASELINE,3,1003,88,0,4009,4,32,0.9061,0.861,0.3182,0.7727,49.81,20.69,88,0,0
0,0,S3,SAMCS,3,1003,28,0,28,6,32,0.217,0.1998,0.2959,0.2268,14.68,11.21,28,1.265,1.265
1,2.26,S3,SAMCS,3,1003,24,0,52,6,32,0.1591,0.2517,0.127,0.1851,12.17,12.07,24,0.015,1.28
2,3.28,S3,SAMCS,3,1003,28,0,80,6,32,0.239,0.224,0.1928,0.2245,8.73,12.05,28,0.015,1.295
3,4.29,S3,SAMCS,3,1003,18,0,98,6,32,0.1963,0.2101,0.1735,0.1966,7.42,11.63,18,0.015,1.31
4,5.31,S3,SAMCS,3,1003,18,0,116,8,32,0.1892,0.1946,0.2266,0.1986,9.45,11.48,18,1.265,2.575
5,7.57,S3,SAMCS,3,1003,23,0,139,8,32,0.2063,0.1864,0.1569,0.1895,5,11.32,23,0.015,2.59
6,8.59,S3,SAMCS,3,1003,21,0,160,8,32,0.2358,0.1979,0.2057,0.2165,5,11.55,21,0.015,2.605
7,9.6,S3,SAMCS,3,1003,21,0,181,8,32,0.2143,0.2005,0.1366,0.1939,5.65,11.57,21,0.015,2.62
8,10.62,S3,SAMCS,3,1003,26,0,207,10,32,0.219,0.2373,0.143,0.2102,8.13,11.95,26,1.265,3.885
9,12.88,S3,SAMCS,3,1003,21,0,228,10,32,0.2161,0.2263,0.2268,0.2218,5,11.82,21,0.015,3.9
10,13.9,S3,SAMCS,3,1003,20,0,248,10,32,0.2542,0.2189,0.1894,0.2289,5.83,11.54,20,0.015,3.915
11,14.91,S3,SAMCS,3,1003,17,0,265,10,32,0.2197,0.2385,0.1479,0.2119,5,11.79,17,0.015,3.93
12,15.93,S3,SAMCS,3,1003,18,0,283,12,32,0.273,0.211,0.2176,0.2402,5,11.37,18,1.265,5.195
13,18.2,S3,SAMCS,3,1003,18,0,301,12,32,0.2179,0.2077,0.1469,0.2001,6.34,11.57,18,0.015,5.21
14,19.21,S3,SAMCS,3,1003,21,0,322,12,32,0.218,0.1868,0.165,0.1965,5,11.07,21,0.015,5.225
15,20.23,S3,SAMCS,3,1003,18,0,340,12,32,0.1961,0.202,0.1696,0.1929,5,11.73,18,0.015,5.24
16,21.24,S3,SAMCS,3,1003,18,0,358,14,32,0.2357,0.1825,0.1606,0.2021,6.49,11.22,18,1.265,6.505
17,23.51,S3,SAMCS,3,1003,19,0,377,14,32,0.2029,0.2039,0.1528,0.1932,5,11.42,19,0.015,6.52
18,24.52,S3,SAMCS,3,1003,31,0,408,14,32,0.2546,0.1828,0.1253,0.2036,6.24,11.35,31,0.015,6.535
19,25.54,S3,SAMCS,3,1003,14,0,422,14,32,0.2402,0.2168,0.122,0.2083,5,11.93,14,0.015,6.55
20,26.55,S3,SAMCS,3,1003,21,0,443,16,32,0.182,0.2071,0.1128,0.177,5,11.68,21,1.265,7.815
21,28.82,S3,SAMCS,3,1003,16,0,459,16,32,0.232,0.2104,0.2135,0.2208,5,11.7,16,0.015,7.83
22,29.83,S3,SAMCS,3,1003,19,0,478,16,32,0.2474,0.2092,0.2417,0.2329,5.71,11.69,19,0.015,7.845
23,30.85,S3,SAMCS,3,1003,24,0,502,16,32,0.2498,0.2301,0.1942,0.2318,5.18,11.92,24,0.015,7.86
24,31.86,S3,SAMCS,3,1003,17,0,519,16,32,0.2422,0.1797,0.1764,0.2072,5,11.46,17,0.015,7.875
25,32.88,S3,SAMCS,3,1003,20,0,539,16,32,0.2532,0.1743,0.149,0.2048,5,11.19,20,0.015,7.89
26,33.89,S3,SAMCS,3,1003,26,0,565,16,32,0.1972,0.1802,0.1531,0.1824,5,11.32,26,0.015,7.905
27,34.91,S3,SAMCS,3,1003,17,0,582,16,32,0.2115,0.1896,0.1533,0.1922,5,11.3,17,0.015,7.92
28,35.92,S3,SAMCS,3,1003,53,0,635,16,32,0.5082,0.4941,0.1591,0.4335,8.52,15.48,53,0.015,7.935
29,36.94,S3,SAMCS,3,1003,58,0,693,16,32,0.488,0.4976,0.1132,0.4164,7.48,15.61,58,0.015,7.95
30,37.95,S3,SAMCS,3,1003,36,0,729,16,32,0.4531,0.4587,0.2602,0.4165,5,15.07,36,0.015,7.965
31,38.97,S3,SAMCS,3,1003,46,0,775,16,32,0.5498,0.5007,0.1434,0.4513,5,15.68,46,0.015,7.98
32,39.98,S3,SAMCS,3,1003,43,0,818,16,32,0.5306,0.4716,0.2079,0.4454,5.04,15.4,43,0.015,7.995
33,41,S3,SAMCS,3,1003,49,0,867,16,32,0.5148,0.4865,0.1466,0.4313,10.67,15.39,49,0.015,8.01
34,42.01,S3,SAMCS,3,1003,58,0,925,16,32,0.4776,0.4912,0.1939,0.4256,7.47,15.56,58,0.015,8.025
35,43.03,S3,SAMCS,3,1003,58,0,983,16,32,0.5117,0.4954,0.1511,0.4339,8.44,15.67,58,0.015,8.04
36,44.04,S3,SAMCS,3,1003,37,0,1020,16,32,0.5054,0.4768,0.103,0.4149,5,15.38,37,0.015,8.055
37,45.06,S3,SAMCS,3,1003,57,0,1077,16,32,0.4866,0.5289,0.1845,0.441,8.19,16.05,57,0.015,8.07
38,46.07,S3,SAMCS,3,1003,54,0,1131,16,32,0.5,0.4997,0.098,0.4195,7.64,15.59,54,0.015,8.085
39,47.09,S3,SAMCS,3,1003,51,0,1182,16,32,0.5181,0.5277,0.137,0.4452,8.94,16.2,51,0.015,8.1
40,48.1,S3,SAMCS,3,1003,69,0,1251,16,32,0.5457,0.492,0.198,0.4574,11.54,15.32,69,0.015,8.115
41,49.12,S3,SAMCS,3,1003,44,0,1295,16,32,0.5133,0.4854,0.17,0.4349,8.63,15.47,44,0.015,8.13
42,50.13,S3,SAMCS,3,1003,49,0,1344,16,32,0.5432,0.51,0.2366,0.4703,7.96,15.75,49,0.015,8.145
43,51.15,S3,SAMCS,3,1003,49,0,1393,16,32,0.4526,0.5157,0.1848,0.4211,8.05,15.85,49,0.015,8.16
44,52.16,S3,SAMCS,3,1003,40,0,1433,16,32,0.51,0.4927,0.1384,0.4296,5.61,15.68,40,0.015,8.175
45,53.18,S3,SAMCS,3,1003,43,0,1476,16,32,0.5592,0.527,0.136,0.4633,5,16.01,43,0.015,8.19
46,54.19,S3,SAMCS,3,1003,48,0,1524,16,32,0.5198,0.4664,0.2214,0.4414,5.91,15.09,48,0.015,8.205
47,55.21,S3,SAMCS,3,1003,46,0,1570,16,32,0.5225,0.5052,0.2095,0.4538,5.39,15.7,46,0.015,8.22
48,56.22,S3,SAMCS,3,1003,57,0,1627,16,32,0.5685,0.4978,0.1298,0.456,7.77,15.65,57,0.015,8.235
49,57.24,S3,SAMCS,3,1003,50,0,1677,16,32,0.4976,0.4967,0.2499,0.4477,7.63,15.64,50,0.015,8.25
50,58.25,S3,SAMCS,3,1003,49,0,1726,16,32,0.5175,0.5075,0.1601,0.4425,5.6,15.93,49,0.015,8.265
51,59.27,S3,SAMCS,3,1003,51,0,1777,16,32,0.5467,0.5395,0.2022,0.4752,5.76,16.22,51,0.015,8.28
52,60.28,S3,SAMCS,3,1003,52,0,1829,16,32,0.5511,0.5074,0.1723,0.46,8.07,15.75,52,0.015,8.295
53,61.3,S3,SAMCS,3,1003,49,0,1878,16,32,0.5235,0.4634,0.2215,0.4421,10.72,15.06,49,0.015,8.31
54,62.31,S3,SAMCS,3,1003,53,0,1931,16,32,0.5534,0.473,0.1069,0.436,5.51,15.22,53,0.015,8.325
55,63.33,S3,SAMCS,3,1003,52,0,1983,16,32,0.5171,0.5139,0.1722,0.447,9.71,15.99,52,0.015,8.34
56,64.34,S3,SAMCS,3,1003,34,0,2017,16,32,0.7744,0.5091,0.1698,0.5606,5,15.66,34,0.015,8.355
57,65.36,S3,SAMCS,3,1003,46,0,2063,16,32,0.4733,0.4709,0.1785,0.4135,5.55,15.32,46,0.015,8.37
58,66.37,S3,SAMCS,3,1003,89,0,2152,16,24,0.8712,0.8332,0.1075,0.7052,9.31,20.21,89,0.315,8.685
59,67.69,S3,SAMCS,3,1003,89,0,2241,16,24,0.8858,0.8627,0.1638,0.7333,12.77,20.81,89,0.015,8.7
60,68.7,S3,SAMCS,3,1003,99,0,2340,16,24,0.9203,0.8481,0.2457,0.7601,11.74,20.22,99,0.015,8.715
61,69.72,S3,SAMCS,3,1003,86,0,2426,16,24,0.9185,0.8719,0.2499,0.7685,14.23,20.82,86,0.015,8.73
62,70.73,S3,SAMCS,3,1003,97,0,2523,16,16,1,0.8724,0.2068,0.7967,16.33,20.79,97,0.315,9.045
63,72.05,S3,SAMCS,3,1003,79,0,2602,16,16,0.9072,0.8546,0.1696,0.7413,8.14,20.53,79,0.015,9.06
64,73.06,S3,SAMCS,3,1003,91,0,2693,16,16,0.8602,0.8618,0.1972,0.7282,9.82,20.63,91,0.015,9.075
65,74.08,S3,SAMCS,3,1003,89,0,2782,16,16,0.8938,0.8593,0.1568,0.7343,11.95,20.71,89,0.015,9.09
66,75.09,S3,SAMCS,3,1003,98,0,2880,16,16,0.8511,0.839,0.1676,0.7102,15.94,20.24,98,0.015,9.105
67,76.11,S3,SAMCS,3,1003,85,0,2965,16,16,0.8981,0.8217,0.1671,0.7252,15.89,20.3,85,0.015,9.12
68,77.12,S3,SAMCS,3,1003,95,0,3060,16,16,1,0.8026,0.1507,0.761,16.43,19.7,95,0.015,9.135
69,78.14,S3,SAMCS,3,1003,83,0,3143,16,16,0.846,0.8031,0.2524,0.7123,13.15,20.01,83,0.015,9.15
70,79.15,S3,SAMCS,3,1003,92,0,3235,16,16,1,0.8571,0.133,0.7766,12.53,20.71,92,0.015,9.165
71,80.17,S3,SAMCS,3,1003,73,0,3308,16,16,0.8242,0.8634,0.3109,0.7352,10.58,20.65,73,0.015,9.18
72,81.18,S3,SAMCS,3,1003,96,0,3404,16,16,0.8178,0.8731,0.1303,0.6996,15.48,20.85,96,0.015,9.195
73,82.2,S3,SAMCS,3,1003,100,0,3504,16,16,0.8368,0.8332,0.1424,0.6967,15.14,20.01,100,0.015,9.21
74,83.21,S3,SAMCS,3,1003,69,0,3573,16,16,0.9131,0.9067,0.1726,0.7628,8.98,21.25,69,0.015,9.225
75,84.23,S3,SAMCS,3,1003,85,0,3658,16,16,0.9266,0.8624,0.1365,0.7461,13.88,20.43,85,0.015,9.24
76,85.24,S3,SAMCS,3,1003,85,0,3743,16,16,0.9355,0.8318,0.1571,0.7435,12.09,20.33,85,0.015,9.255
77,86.26,S3,SAMCS,3,1003,91,0,3834,16,16,0.8544,0.8315,0.2072,0.717,13.47,19.96,91,0.015,9.27
78,87.27,S3,SAMCS,3,1003,87,0,3921,16,16,0.8835,0.8589,0.2364,0.7455,12.95,20.55,87,0.015,9.285
79,88.29,S3,SAMCS,3,1003,88,0,4009,16,16,0.9061,0.861,0.1885,0.7468,12.76,20.69,88,0.015,9.3
